measure,location,sex,age,cause,rei,metric,year,val,upper,lower
YLDs (Years Lived with Disability),Panama,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,207.01295701897405,409.634775104948,79.14005941665415
YLDs (Years Lived with Disability),Panama,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,98.87149791982802,211.09413452108555,30.437708811522445
YLDs (Years Lived with Disability),Panama,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,288.1510403098475,566.51191140622,99.38030867195526
YLDs (Years Lived with Disability),Angola,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,717.6946235776705,1607.0630018678603,243.42961480870596
YLDs (Years Lived with Disability),Angola,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,1119.563180459179,2368.607201498919,388.47729076656344
YLDs (Years Lived with Disability),Angola,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,1979.5152062999632,4109.427601511765,656.4856390820238
YLDs (Years Lived with Disability),Angola,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,4191.032612214146,7767.6930373923515,1614.7528555810682
YLDs (Years Lived with Disability),Angola,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,2279.922495859367,4703.179714444549,705.301145843007
YLDs (Years Lived with Disability),Angola,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,6510.134780130663,12514.973431642551,2060.8914066647476
YLDs (Years Lived with Disability),Bangladesh,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,2272.1997410725457,4997.707828190803,709.6355166511147
YLDs (Years Lived with Disability),Bangladesh,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,4323.070475053386,9175.056678318377,1525.4457079612998
YLDs (Years Lived with Disability),Bangladesh,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,6252.8533017146365,12522.445286461445,2180.0549258844085
YLDs (Years Lived with Disability),Bangladesh,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,16922.86790952482,31644.406780939087,6784.897916363911
YLDs (Years Lived with Disability),Bangladesh,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,7713.464279818288,15569.463787788047,2144.7887266616885
YLDs (Years Lived with Disability),Bangladesh,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,27812.261238920888,53479.72104387757,8857.321363530518
YLDs (Years Lived with Disability),Egypt,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,4300.220152750528,8501.39552591768,1652.7441441530311
YLDs (Years Lived with Disability),Egypt,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,6436.611629297458,12790.82052918022,2624.4409174999105
YLDs (Years Lived with Disability),Egypt,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,7971.957421893745,14934.184181719653,2811.386779838123
YLDs (Years Lived with Disability),Egypt,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,13256.540965240994,25031.457873226365,5444.758432049639
YLDs (Years Lived with Disability),Egypt,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,7247.576777646584,15080.432106920953,1827.869010432727
YLDs (Years Lived with Disability),Egypt,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,13967.318798553295,26838.3743664918,4652.774732547916
YLDs (Years Lived with Disability),Qatar,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,40.55492966674981,84.21820620316264,14.612873460050789
YLDs (Years Lived with Disability),Qatar,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,47.72702251045957,99.69010270988475,17.943871258072395
YLDs (Years Lived with Disability),Qatar,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,93.16540431752256,191.61226762796983,29.758266238426327
YLDs (Years Lived with Disability),Qatar,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,100.90158227673055,198.87050141453798,37.64475578251203
YLDs (Years Lived with Disability),Qatar,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,367.4384315679573,789.8738341943227,88.84320703135754
YLDs (Years Lived with Disability),Qatar,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,138.56147874969176,278.1630821318528,43.425502273236226
YLDs (Years Lived with Disability),Jamaica,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,39.33584730935217,84.11113935529704,13.905510145341198
YLDs (Years Lived with Disability),Jamaica,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,79.45361500723864,167.93745902031367,29.370988274431276
YLDs (Years Lived with Disability),Jamaica,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,95.46613296799524,196.76905003933774,32.26077440550159
YLDs (Years Lived with Disability),Jamaica,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,222.28202846679343,436.89143218597167,86.8158917524318
YLDs (Years Lived with Disability),Jamaica,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,105.65064889519891,229.18786353829728,25.981076365533305
YLDs (Years Lived with Disability),Jamaica,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,294.5670742638522,590.7838426790317,95.43181588784736
YLDs (Years Lived with Disability),Turkmenistan,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,21.516329109609433,51.98835424545261,5.952009017458149
YLDs (Years Lived with Disability),Turkmenistan,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,22.658705851015643,51.01868232702552,7.852545904418171
YLDs (Years Lived with Disability),Turkmenistan,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,56.06044645675338,128.51344620509542,15.367778134883599
YLDs (Years Lived with Disability),Turkmenistan,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,78.28761627175645,155.49676080422395,27.46994095736331
YLDs (Years Lived with Disability),Turkmenistan,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,67.2389966684383,159.76243667440335,14.960168753032468
YLDs (Years Lived with Disability),Turkmenistan,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,139.1384052169539,302.3193683110985,39.499841569331934
YLDs (Years Lived with Disability),Germany,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,935.1471688783918,1911.1314023870893,331.9551231865152
YLDs (Years Lived with Disability),Germany,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,1930.4253062413122,3775.906421785221,776.7517109863771
YLDs (Years Lived with Disability),Germany,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,1950.8259080991654,3950.616714039448,657.4755059519762
YLDs (Years Lived with Disability),Germany,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,4740.340637717111,8925.755095506835,2017.6293108830437
YLDs (Years Lived with Disability),Germany,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,2282.7586792632997,4891.921796517746,570.911828955691
YLDs (Years Lived with Disability),Germany,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,6691.927565612001,12093.329113004715,2566.205358809272
YLDs (Years Lived with Disability),Congo,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,117.05473916846711,258.7021666248883,36.98979617146916
YLDs (Years Lived with Disability),Congo,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,187.53949431385612,406.8015300829593,66.17849293018213
YLDs (Years Lived with Disability),Congo,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,341.81709118481456,697.0073910685077,114.68554683630708
YLDs (Years Lived with Disability),Congo,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,723.4042131358106,1328.6347567252803,285.09296758854504
YLDs (Years Lived with Disability),Congo,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,402.1456368551985,835.3841000961226,118.14969996342757
YLDs (Years Lived with Disability),Congo,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,1107.2964249558302,2106.6978946286886,381.0540360563193
YLDs (Years Lived with Disability),Republic of Korea,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,391.28839760725486,870.1604513979341,119.58033902101144
YLDs (Years Lived with Disability),Republic of Korea,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,255.6505194076656,559.7068940972122,91.27334320359597
YLDs (Years Lived with Disability),Republic of Korea,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,938.0907193540248,2034.2948637148068,307.3010704424465
YLDs (Years Lived with Disability),Republic of Korea,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,908.3730297371815,1719.2260059479893,363.1908362811289
YLDs (Years Lived with Disability),Republic of Korea,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,882.5132703792807,1953.6634530562799,231.72480686649536
YLDs (Years Lived with Disability),Republic of Korea,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,1564.534104974592,2926.1977585968375,581.4864572797252
YLDs (Years Lived with Disability),Chad,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,316.4696255730273,681.3255977582783,102.62032673714344
YLDs (Years Lived with Disability),Chad,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,588.256183602144,1231.2061470250408,223.62905519605357
YLDs (Years Lived with Disability),Chad,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,744.9133035500772,1504.8977657195867,253.04994651860275
YLDs (Years Lived with Disability),Chad,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,1630.1097672889493,3057.3107316385303,662.7854246230493
YLDs (Years Lived with Disability),Chad,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,720.9114881725294,1444.7876364703855,242.38611225728667
YLDs (Years Lived with Disability),Chad,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,1939.804032410155,3666.223592809937,699.4860653550162
YLDs (Years Lived with Disability),Azerbaijan,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,30.719472922534806,71.36574285938617,8.600992787701948
YLDs (Years Lived with Disability),Azerbaijan,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,30.919376173418616,72.08128245185591,9.835307660165565
YLDs (Years Lived with Disability),Azerbaijan,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,64.50608818623915,146.59241939717649,17.44141627024374
YLDs (Years Lived with Disability),Azerbaijan,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,109.01180376491192,226.31406380564934,35.09348706999263
YLDs (Years Lived with Disability),Azerbaijan,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,75.79988667804339,179.65031180922963,17.53171050085041
YLDs (Years Lived with Disability),Azerbaijan,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,250.41615652412221,552.2177323503241,61.88736486684034
YLDs (Years Lived with Disability),Paraguay,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,89.26911288123897,195.53041238749358,26.441329923480826
YLDs (Years Lived with Disability),Paraguay,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,297.46266164825346,640.5259231816509,101.66801459938509
YLDs (Years Lived with Disability),Paraguay,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,176.68421440844443,378.6898814220767,50.32007053544325
YLDs (Years Lived with Disability),Paraguay,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,610.0269711976007,1230.5538571505,229.29423910090307
YLDs (Years Lived with Disability),Paraguay,Male,20-24 years,Depressive disorders,All risk factors,Number,2018,168.0011047258495,371.34107434663156,43.40199986682841
YLDs (Years Lived with Disability),Paraguay,Female,20-24 years,Depressive disorders,All risk factors,Number,2018,626.8994419302715,1265.8853200199865,213.59394582543572
YLDs (Years Lived with Disability),Comoros,Male,10-14 years,Depressive disorders,All risk factors,Number,2018,11.08181453618351,23.793119814542358,3.6485810018422757
YLDs (Years Lived with Disability),Comoros,Female,10-14 years,Depressive disorders,All risk factors,Number,2018,16.549327269371723,36.355161070468526,5.659717440507644
YLDs (Years Lived with Disability),Comoros,Male,15-19 years,Depressive disorders,All risk factors,Number,2018,28.239091310484476,59.284656367478775,9.274131218991029
YLDs (Years Lived with Disability),Comoros,Female,15-19 years,Depressive disorders,All risk factors,Number,2018,41.97798208168047,83.76970596293663,15.140092764482974
